filename	sample_name	description	sample_type_common	dna_extracted	fermented	fermentation_day	371	2813	659	111243	8345	2627	1453	594	131	2550	162573	187158	340197
G79274_5x_BA2_01_18256.mzXML	11442.G79274	feta cheese	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G79486_5x_BD12_01_19634.mzXML	11442.G79486	havarti cheese trader joes sliced; plastic packaging	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
G79565_5x_10ul_RG5_01_19554.mzXML	11442.G79565	feta	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
G83323_5x_RD11_01_21466.mzXML	11442.G83323	herbed goat cheese	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G86786_1x_BE9_01_23190.mzXML	11442.G86786	dubliner natural cheese, from costco (Kerrygold)	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G86807_1x_BF8_01_23204.mzXML	11442.G86807	parmesan cheese	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
G86876_1x_BE11_01_23192.mzXML	11442.G86876	havarti cheese (365 brand)	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G87334_RC7_01_26103.mzXML	11442.G87334	Parmiggiano Reggiano DOP	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	1	0	0
G87336_RC9_01_26105.mzXML	11442.G87336	ricotta cow	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G87337_RC10_01_26106.mzXML	11442.G87337	Parmiggiano Reggiano DOP 30 months	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	1	0	0
G87338_RC11_01_26107.mzXML	11442.G87338	Pecorino Crusca Antico 2 years	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G87398_RC12_01_26108.mzXML	11442.G87398	sweet Provolone cheese	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	1	0	0
G87411_1x_BF7_01_26130.mzXML	11442.G87411	truffle cow cheese	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G87412_1x_BF6_01_26129.mzXML	11442.G87412	squaqquerello cheese	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G87413_1x_BF5_01_26127.mzXML	11442.G87413	goat cheese	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
G87414_1x_BF4_01_26126.mzXML	11442.G87414	goat cheese	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G87478_1x_rerun_BE2_01_26601.mzXML	11442.G87478	cheese McD	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
G87485_1x_rerun_BH5_01_26652.mzXML	11442.G87485	Cheese from Louis (daniel? manchego)	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G87486_1x_rerun_BG5_01_26640.mzXML	11442.G87486	Raclette rind	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
G87487_1x_BF5_01_26625.mzXML	11442.G87487	Raclette curd	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G87488_1x_BH6_01_26653.mzXML	11442.G87488	Crumbled Goat Cheese	cheese	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
RC8_RC8_01_49086.mzXML	F29_goat.cheese	goat.cheese	cheese	not entered	yes	not applicable	0	0	0	0	0	0	0	0	0	0	0	0	0
Amazon_3_2x_RA3_01_21598.mzXML	amazon_3	Small_red_hot_chili_pepper	pepper	not entered	no	not applicable	0	0	0	0	0	0	0	0	0	1	0	0	0
G86921_1x_BC5_01_23151.mzXML	11442.G86921	Lee Kum Lee Sriracha Chili Sauce	sriracha chili sauce	TRUE	no	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G79670_5x_10ul_RF10_01_19556.mzXML	11442.G79670	5 Ssamjang- Fermented soybean chili paste back	chili paste	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G79671_5x_10ul_RH10_01_19578.mzXML	11442.G79671	6 Gochujang fermented chili paste back	chili paste	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G79672_5x_RB10_01_19482.mzXML	11442.G79672	7 Gochujang fermented chili paste(1)	chili paste	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G79673_5x_RC10_01_19498.mzXML	11442.G79673	8 Sriracha	chili paste	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G72509_5x_RB6_01_19477.mzXML	11442.G72509	cacao nib, Trader Joe's	chocolate	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G79725_5x_BG10_01_19666.mzXML	11442.G79725	chocolate	chocolate	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
G79726_5x_BH12_01_19705.mzXML	11442.G79726	dark chocolate truffle	chocolate	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
G86885_1x_BG3_01_23214.mzXML	11442.G86885	dark chocolate sea salt and nibs; madecasse brand; 63% cocoa; best before 03/13/2019; sampled 2017-12-03 22:00	chocolate	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G87361_1x_BD11_01_26044.mzXML	11442.G87361	dark chocolate 72%	chocolate	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G75123_5x_10ul_RG9_01_19563.mzXML	11442.G75123	chocolate, taza (84%)	chocolate bar	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
G79223_5x_RE9_01_19528.mzXML	11442.G79223	chocolate	chocolate bar	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G79224_5x_10ul_RH9_01_19577.mzXML	11442.G79224	chocolate	chocolate bar	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G79681_5x_BD11_01_19633.mzXML	11442.G79681	chocolate (72%)	chocolate bar	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
G79686_5x_BA10_01_19616.mzXML	11442.G79686	chocolate (45%)	chocolate bar	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
G79688_1x_BF9_01_19545.mzXML	11442.G79688	chocolate, 72%	chocolate bar	TRUE	yes	none	0	0	0	0	0	0	0	0	0	1	0	0	0
G79682_5x_rerun_BB11_01_19636.mzXML	11442.G79682	chocolate (100%)	chocolate bar, baking	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
75263_1x_BD6_01_20746.mzXML	11442.G75263	Newtons Folly cider	cider	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G74043_1x_RH3_01_18595.mzXML	11442.G74043	Newton's Folly Cider - authentic	cider	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G74046_1x_RA3_01_18501.mzXML	11442.G74046	Newton's Folly Cider - Granny Smith	cider	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G86760_10x_RH5_01_23233.mzXML	11442.G86760	cocoa powder	cocoa powder	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
74089_1x_rerun_BB7_01_21459.mzXML	11442.G74089	AA Kenyan coffee, pour-over	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
74090_1x_rerun_BA7_01_21395.mzXML	11442.G74090	Copper Moon Kenyan coffee, pour-over	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
74091_1x_BG7_01_20773.mzXML	11442.G74091	Brazilian coffee, pour-over	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G73505_1x_10ul_RB4_01_18621.mzXML	11442.G73505	seattle's best coffee	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G75862_1x_RH6_01_26472.mzXML	11442.G75862	Coffee, iced, unsweetened, Starbucks	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G78954_p4_e4_GA1_01_21651.mzXML	11442.G78954	ground illy coffee	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G78955_5x_RB4_01_19475.mzXML	11442.G78955	illy coffee bean	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G79202_1x_RF9_01_18876.mzXML	11442.G79202	AA Kenyan coffee beans raw	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G79203_1x_RE9_01_18862.mzXML	11442.G79203	Copper Moon Kenyan coffee beans raw	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G79204_1x_RB9_01_18806.mzXML	11442.G79204	Brazilian coffee beans raw	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G86818_10x_RF2_01_23197.mzXML	11442.G86818	Organic Bolivian Blend coffee	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G86821_10x_RF3_01_23198.mzXML	11442.G86821	Lavazza Coffee (Qualita Oro)	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G86938_1x_RG10_01_26463.mzXML	11442.G86938	ethiopia Guju light coffee; from CMI workshop; sampled warm/hot on 2018-01-17 15:30	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G90211_1x_rerun_RD12_01_26494.mzXML	11442.G90211	Triton Blend Medium; Club med; Fair trade certified; organic	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G90212_1x_rerun_RC12_01_26509.mzXML	11442.G90212	Iced Coffee; Club Med; regular	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G90213_1x_BB12_01_26391.mzXML	11442.G90213	Decaf Cafee del corazon; Club Med; Fair trade certified; organic	coffee	TRUE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G95988_20x_RA2_01_32010.mzXML	G95988	Lavazzaa Roasted Ground Coffee - Oro	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G95989_20x_RA6_01_32014.mzXML	G95989	Lavazzaa Roasted Ground Coffee - Oro	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G95990_20x_RA9_01_32017.mzXML	G95990	Lavazzaa Caffe Espresso	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G95991_20x_BG9_01_31988.mzXML	G95991	Lavazzaa Caffe Espresso	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G95992_20x_BD11_01_31950.mzXML	G95992	Organic French Roast	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G95993_20x_BG3_01_31982.mzXML	G95993	Organic French Roast	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G95998_20x_BC10_01_31935.mzXML	G95998	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G95999_20x_BD8_01_31947.mzXML	G95999	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96000_20x_BD4_01_31943.mzXML	G96000	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96001_20x_BB11_01_31922.mzXML	G96001	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96002_20x_BC7_01_31932.mzXML	G96002	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96003_20x_BF12_01_31978.mzXML	G96003	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96004_20x_BG4_01_31983.mzXML	G96004	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96005_20x_BC9_01_31934.mzXML	G96005	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96006_20x_BD6_01_31945.mzXML	G96006	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96007_20x_BC4_01_31926.mzXML	G96007	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96008_20x_BD9_01_31948.mzXML	G96008	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96009_20x_BH8_01_32002.mzXML	G96009	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96010_20x_BH6_01_32000.mzXML	G96010	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96011_20x_BD2_01_31941.mzXML	G96011	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96012_20x_BG10_01_31989.mzXML	G96012	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96013_20x_BH3_01_31997.mzXML	G96013	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96014_20x_BH11_01_32005.mzXML	G96014	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96015_20x_BE9_01_31962.mzXML	G96015	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96016_20x_BF7_01_31973.mzXML	G96016	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96017_20x_BF5_01_31971.mzXML	G96017	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96018_20x_BC5_01_31927.mzXML	G96018	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96019_20x_BH12_01_32006.mzXML	G96019	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96020_20x_BC12_01_31937.mzXML	G96020	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96021_20x_BF6_01_31972.mzXML	G96021	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96022_20x_BF3_01_31969.mzXML	G96022	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96023_20x_BH10_01_32004.mzXML	G96023	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96048_RE7_01_31829.mzXML	G96048	Lavazzaa Roasted Ground Coffee - Oro	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96049_1x_RH5_01_31888.mzXML	G96049	Lavazzaa Roasted Ground Coffee - Oro	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96050_20x_RA7_01_32015.mzXML	G96050	Pero_Negro_Nicaraguar	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96051_20x_BE4_01_31957.mzXML	G96051	Pero_Negro_Nicaraguar	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96052_20x_BE6_01_31959.mzXML	G96052	Little_Italy_Blend	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96053_20x_BF2_01_31968.mzXML	G96053	Little_Italy_Blend	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96054_20x_BE10_01_31963.mzXML	G96054	Cafe_Du_Mont	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96055_20x_RA8_01_32016.mzXML	G96055	Cafe_Du_Mont	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96056_20x_RA3_01_32011.mzXML	G96056	La_Laguna	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96057_20x_RA4_01_32012.mzXML	G96057	La_Laguna	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96275_20x_BH7_01_32001.mzXML	G96275	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96276_20x_BF8_01_31974.mzXML	G96276	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96279_20x_BG5_01_31984.mzXML	G96279	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96281_20x_BG12_01_31991.mzXML	G96281	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96282_20x_BH2_01_31996.mzXML	G96282	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96283_20x_BC3_01_31925.mzXML	G96283	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96284_20x_BD12_01_31951.mzXML	G96284	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96285_20x_BC8_01_31933.mzXML	G96285	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96286_20x_BE3_01_31956.mzXML	G96286	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96287_20x_BD5_01_31944.mzXML	G96287	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96288_20x_BE2_01_31955.mzXML	G96288	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96289_20x_BH9_01_32003.mzXML	G96289	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96290_20x_BD3_01_31942.mzXML	G96290	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96295_20x_BD7_01_31946.mzXML	G96295	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96296_20x_BF4_01_31970.mzXML	G96296	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96297_20x_BG11_01_31990.mzXML	G96297	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96298_20x_BE11_01_31964.mzXML	G96298	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96299_20x_BH5_01_31999.mzXML	G96299	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96300_20x_BF11_01_31977.mzXML	G96300	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96301_20x_BE8_01_31961.mzXML	G96301	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96302_20x_BG7_01_31986.mzXML	G96302	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96303_20x_BE5_01_31958.mzXML	G96303	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96304_20x_BF10_01_31976.mzXML	G96304	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96305_20x_BG2_01_31981.mzXML	G96305	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96306_20x_BF9_01_31975.mzXML	G96306	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96307_20x_BE7_01_31960.mzXML	G96307	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96308_20x_BC2_01_31924.mzXML	G96308	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96423_RE8_01_31830.mzXML	G96423	Organic French Roast	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96424_RC4_01_31788.mzXML	G96424	Organic French Roast	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96425_RF12_01_31861.mzXML	G96425	Lavazzaa Caffe Espresso	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96426_RF7_01_31852.mzXML	G96426	Lavazzaa Caffe Espresso	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96429_RC11_01_31799.mzXML	G96429	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96430_RF8_01_31853.mzXML	G96430	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96431_RG7_01_31872.mzXML	G96431	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96432_RC5_01_31791.mzXML	G96432	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96433_RE6_01_31828.mzXML	G96433	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96434_RD12_01_31818.mzXML	G96434	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96435_RF9_01_31856.mzXML	G96435	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96436_RG4_01_31867.mzXML	G96436	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96437_RE11_01_31835.mzXML	G96437	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96438_RG1_01_31864.mzXML	G96438	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96439_RD5_01_31809.mzXML	G96439	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96440_1x_RH4_01_31885.mzXML	G96440	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96441_RD11_01_31817.mzXML	G96441	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96442_RC6_01_31792.mzXML	G96442	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96443_1x_RH11_01_31896.mzXML	G96443	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96444_RF5_01_31850.mzXML	G96444	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96445_1x_RH10_01_31895.mzXML	G96445	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96446_RE10_01_31834.mzXML	G96446	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96447_RD4_01_31806.mzXML	G96447	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96448_RF1_01_31840.mzXML	G96448	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96449_RC9_01_31797.mzXML	G96449	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96450_RG2_01_31865.mzXML	G96450	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96451_1x_RH7_01_31890.mzXML	G96451	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96452_1x_RH6_01_31889.mzXML	G96452	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96453_1x_RG9_01_31876.mzXML	G96453	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96454_RG8_01_31873.mzXML	G96454	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96467_RC7_01_31793.mzXML	G96467	Decaf_Brazil	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96468_1x_RG11_01_31878.mzXML	G96468	Decaf_Brazil	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96469_RD10_01_31816.mzXML	G96469	Cafe_Du_Mont	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96470_RE4_01_31824.mzXML	G96470	Cafe_Du_Mont	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96471_RE5_01_31827.mzXML	G96471	Little_Italy_Blend	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96472_1x_RG12_01_31879.mzXML	G96472	Little_Italy_Blend	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96473_RF10_01_31857.mzXML	G96473	La_Laguna	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96474_RB9_01_31779.mzXML	G96474	La_Laguna	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96475_RC2_01_31786.mzXML	G96475	Pero_Negro_Nicaraguar	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96476_RG3_01_31866.mzXML	G96476	Pero_Negro_Nicaraguar	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96635_RF4_01_31845.mzXML	G96635	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96636_RF3_01_31842.mzXML	G96636	Ground coffee	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96640_RG6_01_31871.mzXML	G96640	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96641_1x_RH9_01_31894.mzXML	G96641	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96642_RE3_01_31823.mzXML	G96642	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96643_1x_RH1_01_31882.mzXML	G96643	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96644_1x_RH12_01_31897.mzXML	G96644	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96645_RD9_01_31815.mzXML	G96645	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96646_RD3_01_31805.mzXML	G96646	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96647_RB10_01_31780.mzXML	G96647	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96648_RB11_01_31781.mzXML	G96648	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96696_1x_RG10_01_31877.mzXML	G96696	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96697_RD7_01_31811.mzXML	G96697	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
G96698_1x_RH3_01_31884.mzXML	G96698	whole beans	coffee	FALSE	yes	none	0	0	0	0	0	0	0	0	0	0	0	0	0
